Neighborhood,Date,Connections,Key
 East Boston,02/18/2015,130,2202
 East Boston,02/19/2015,119,2203
 East Boston,02/20/2015,131,2204
 East Boston,02/21/2015,99,2205
 East Boston,02/22/2015,87,2206
 Charlestown,02/23/2015,0,2207
 Charlestown,02/24/2015,0,2208
 Charlestown,02/25/2015,0,2209
 Charlestown,02/26/2015,0,2210
 Charlestown,02/27/2015,0,2211
 Charlestown,02/28/2015,0,2212
 Charlestown,03/01/2015,0,2213
 City Hall Truck,02/23/2015,0,2214
 City Hall Truck,02/24/2015,0,2215
 City Hall Truck,02/25/2015,0,2216
 City Hall Truck,02/26/2015,0,2217
 City Hall Truck,02/27/2015,0,2218
 City Hall Truck,02/28/2015,0,2219
 City Hall Truck,03/01/2015,0,2220
 Dorchester,02/23/2015,295,2221
 Dorchester,02/24/2015,300,2222
 Dorchester,02/25/2015,316,2223
 Dorchester,02/26/2015,284,2224
 Dorchester,02/27/2015,353,2225
 Dorchester,02/28/2015,251,2226
 Downtown Boston,02/23/2015,227,2227
 Downtown Boston,02/24/2015,238,2228
 Downtown Boston,02/25/2015,217,2229
 Downtown Boston,02/26/2015,237,2230
 Downtown Boston,02/27/2015,307,2231
 Downtown Boston,02/28/2015,224,2232
 East Boston,02/23/2015,117,2233
 East Boston,02/24/2015,143,2234
 East Boston,02/25/2015,116,2235
 East Boston,02/26/2015,147,2236
 East Boston,02/27/2015,144,2237
 East Boston,02/28/2015,111,2238
 Parks,02/23/2015,264,2239
 Parks,02/24/2015,275,2240
 Parks,02/25/2015,335,2241
 Parks,02/26/2015,321,2242
 Parks,02/27/2015,344,2243
 Parks,02/28/2015,395,2244
 Roslindale,02/23/2015,412,2245
 Roslindale,02/24/2015,423,2246
 Roslindale,02/25/2015,439,2247
 Roslindale,02/26/2015,449,2248
 Roslindale,02/27/2015,479,2249
 Roslindale,02/28/2015,350,2250
 Roxbury,02/23/2015,904,2251
 Roxbury,02/24/2015,893,2252
 Roxbury,02/25/2015,915,2253
 Roxbury,02/26/2015,948,2254
 Roxbury,02/27/2015,1044,2255
 Roxbury,02/28/2015,775,2256
 Charlestown,03/02/2015,0,2257
 Charlestown,03/03/2015,0,2258
 Charlestown,03/04/2015,0,2259
 Charlestown,03/05/2015,0,2260
 Charlestown,03/06/2015,0,2261
 Charlestown,03/07/2015,0,2262
 Charlestown,03/08/2015,0,2263
 City Hall Truck,03/02/2015,0,2264
 City Hall Truck,03/03/2015,0,2265
 City Hall Truck,03/04/2015,0,2266
 City Hall Truck,03/05/2015,0,2267
 City Hall Truck,03/06/2015,0,2268
 City Hall Truck,03/07/2015,0,2269
 City Hall Truck,03/08/2015,0,2270
 Downtown Boston,03/06/2015,255,2271
 Charlestown,03/09/2015,0,2272
 East Boston,07/31/2014,0,2273
 East Boston,08/01/2014,0,2274
 East Boston,08/02/2014,0,2275
 East Boston,08/03/2014,0,2276
 East Boston,08/04/2014,0,2277
 East Boston,08/05/2014,0,2278
 East Boston,08/06/2014,0,2279
 East Boston,08/07/2014,0,2280
 East Boston,08/08/2014,0,2281
 East Boston,08/09/2014,0,2282
 East Boston,08/10/2014,0,2283
 East Boston,08/11/2014,0,2284
 East Boston,08/12/2014,0,2285
 East Boston,08/13/2014,0,2286
 East Boston,08/14/2014,0,2287
 East Boston,08/15/2014,0,2288
 East Boston,08/16/2014,0,2289
 East Boston,08/17/2014,0,2290
 East Boston,08/18/2014,0,2291
 East Boston,08/19/2014,0,2292
 East Boston,08/20/2014,0,2293
 East Boston,08/21/2014,0,2294
 East Boston,08/22/2014,0,2295
 East Boston,08/23/2014,0,2296
 East Boston,08/24/2014,0,2297
 East Boston,08/25/2014,0,2298
 East Boston,08/26/2014,0,2299
 East Boston,08/27/2014,0,2300
 East Boston,08/28/2014,0,2301
 East Boston,08/29/2014,0,2302
 East Boston,08/30/2014,0,2303
 East Boston,08/31/2014,0,2304
 East Boston,09/01/2014,0,2305
 East Boston,09/02/2014,0,2306
 East Boston,09/03/2014,0,2307
 East Boston,09/04/2014,0,2308
 East Boston,09/05/2014,0,2309
 East Boston,09/06/2014,0,2310
 East Boston,09/07/2014,0,2311
 East Boston,09/08/2014,0,2312
 East Boston,09/09/2014,0,2313
 East Boston,09/10/2014,0,2314
 East Boston,09/11/2014,0,2315
 East Boston,09/12/2014,76,2316
 East Boston,09/13/2014,57,2317
 East Boston,09/14/2014,63,2318
 East Boston,09/15/2014,104,2319
 East Boston,09/16/2014,134,2320
 East Boston,09/17/2014,113,2321
 East Boston,09/18/2014,49,2322
 East Boston,09/19/2014,127,2323
 East Boston,09/20/2014,125,2324
 East Boston,09/21/2014,90,2325
 East Boston,09/22/2014,145,2326
 East Boston,09/23/2014,142,2327
 East Boston,09/24/2014,143,2328
 East Boston,09/25/2014,140,2329
 East Boston,09/26/2014,147,2330
 East Boston,09/27/2014,120,2331
 East Boston,09/28/2014,106,2332
 East Boston,09/29/2014,167,2333
 East Boston,09/30/2014,145,2334
 East Boston,10/01/2014,135,2335
 East Boston,10/02/2014,166,2336
 East Boston,10/03/2014,161,2337
 East Boston,10/04/2014,125,2338
 East Boston,10/05/2014,104,2339
 East Boston,10/06/2014,140,2340
 East Boston,10/07/2014,144,2341
 East Boston,10/08/2014,120,2342
 East Boston,10/09/2014,158,2343
 East Boston,10/10/2014,158,2344
 East Boston,10/11/2014,122,2345
 East Boston,10/12/2014,141,2346
 East Boston,10/13/2014,100,2347
 East Boston,10/14/2014,172,2348
 East Boston,10/15/2014,157,2349
 East Boston,10/16/2014,144,2350
 East Boston,10/17/2014,194,2351
 East Boston,10/18/2014,120,2352
 East Boston,10/19/2014,120,2353
 East Boston,10/20/2014,156,2354
 East Boston,10/21/2014,161,2355
 East Boston,10/22/2014,131,2356
 East Boston,10/23/2014,147,2357
 East Boston,10/24/2014,163,2358
 East Boston,10/25/2014,140,2359
 East Boston,10/26/2014,104,2360
 Roxbury,04/28/2014,527,2361
 Roxbury,04/29/2014,516,2362
 Roxbury,04/30/2014,567,2363
 Roxbury,05/01/2014,630,2364
 Roxbury,05/02/2014,679,2365
 Roxbury,05/03/2014,592,2366
 Roxbury,05/04/2014,540,2367
 Roxbury,05/05/2014,621,2368
 Roxbury,05/06/2014,603,2369
 Roxbury,05/07/2014,726,2370
 Roxbury,05/08/2014,726,2371
 Roxbury,05/09/2014,754,2372
 Roxbury,05/10/2014,660,2373
 Roxbury,05/11/2014,667,2374
 Roxbury,05/12/2014,791,2375
 Roxbury,05/13/2014,773,2376
 Roxbury,05/14/2014,791,2377
 Roxbury,05/15/2014,804,2378
 Roxbury,05/16/2014,869,2379
 Roxbury,05/17/2014,714,2380
 Roxbury,05/18/2014,660,2381
 Roxbury,05/19/2014,855,2382
 Roxbury,05/20/2014,846,2383
 Roxbury,05/21/2014,855,2384
 Roxbury,05/22/2014,847,2385
 Roxbury,05/23/2014,903,2386
 Roxbury,05/24/2014,717,2387
 Roxbury,05/25/2014,662,2388
 Roxbury,05/26/2014,654,2389
 Roxbury,05/27/2014,878,2390
 Roxbury,05/28/2014,804,2391
 Roxbury,05/29/2014,926,2392
 Roxbury,05/30/2014,931,2393
 Roxbury,05/31/2014,717,2394
 Roxbury,06/01/2014,756,2395
 Roxbury,06/02/2014,971,2396
 Roxbury,06/03/2014,1016,2397
 Roxbury,06/04/2014,904,2398
 Roxbury,06/05/2014,872,2399
 Roxbury,06/06/2014,1046,2400
 Roxbury,06/07/2014,864,2401
 Roxbury,06/08/2014,822,2402
 Roxbury,06/09/2014,1056,2403
 Roxbury,06/10/2014,967,2404
 Roxbury,06/11/2014,1063,2405
 Roxbury,06/12/2014,985,2406
 Roxbury,06/13/2014,992,2407
 Roxbury,06/14/2014,861,2408
 Roxbury,06/15/2014,914,2409
 Roxbury,06/16/2014,1051,2410
 Roxbury,06/17/2014,797,2411
 Roxbury,06/18/2014,1182,2412
 Roxbury,06/19/2014,1178,2413
 Roxbury,06/20/2014,1247,2414
 Roxbury,06/21/2014,1034,2415
 Roxbury,06/22/2014,964,2416
 Roxbury,06/23/2014,1073,2417
 Roxbury,06/24/2014,1154,2418
 Roxbury,06/25/2014,1112,2419
 Roxbury,06/26/2014,956,2420
 Roxbury,06/27/2014,1103,2421
 Roxbury,06/28/2014,940,2422
 Roxbury,06/29/2014,886,2423
 Roxbury,06/30/2014,971,2424
 Roxbury,07/01/2014,1013,2425
 Roxbury,07/02/2014,1029,2426
 Roxbury,07/03/2014,1073,2427
 Roxbury,07/04/2014,657,2428
 Roxbury,07/05/2014,936,2429
 Roxbury,07/06/2014,907,2430
 Roxbury,07/07/2014,1063,2431
 Roxbury,07/08/2014,1079,2432
 Roxbury,07/09/2014,1093,2433
 Roxbury,07/10/2014,1066,2434
 Roxbury,07/11/2014,1169,2435
 Roxbury,07/12/2014,1063,2436
 Roxbury,07/13/2014,963,2437
 Roxbury,07/14/2014,1056,2438
 Roxbury,07/15/2014,1157,2439
 Roxbury,07/16/2014,1041,2440
 Roxbury,07/17/2014,1258,2441
 Roxbury,07/18/2014,1171,2442
 Roxbury,07/19/2014,1124,2443
 Roxbury,07/20/2014,940,2444
 Roxbury,07/21/2014,1162,2445
 Roxbury,07/22/2014,1193,2446
 Roxbury,07/23/2014,1212,2447
 Roxbury,07/24/2014,1207,2448
 Roxbury,07/25/2014,1311,2449
 Roxbury,07/26/2014,1100,2450
 Roxbury,07/27/2014,971,2451
 Roxbury,07/28/2014,1152,2452
 Roxbury,07/29/2014,1288,2453
 Roxbury,07/30/2014,1245,2454
 Roxbury,07/31/2014,1320,2455
 Roxbury,08/01/2014,1388,2456
 Roxbury,08/02/2014,1141,2457
 Roxbury,08/03/2014,1117,2458
 Roxbury,08/04/2014,1305,2459
 Roxbury,08/05/2014,1282,2460
 Roxbury,08/06/2014,1314,2461
 Roxbury,08/07/2014,1207,2462
 Roxbury,08/08/2014,1355,2463
 Roxbury,08/09/2014,1196,2464
 Roxbury,08/10/2014,1096,2465
 Roxbury,08/11/2014,1211,2466
 Roxbury,08/12/2014,1238,2467
 Roxbury,08/13/2014,1085,2468
 Roxbury,08/14/2014,1221,2469
 Roxbury,08/15/2014,1262,2470
 Roxbury,08/16/2014,1205,2471
 Roxbury,08/17/2014,1100,2472
 Roxbury,08/18/2014,1180,2473
 Roxbury,08/19/2014,1193,2474
 Roxbury,08/20/2014,1236,2475
 Roxbury,08/21/2014,1277,2476
 Roxbury,08/22/2014,1333,2477
 Roxbury,08/23/2014,1440,2478
 Roxbury,08/24/2014,1049,2479
 Roxbury,08/25/2014,892,2480
 Roxbury,08/26/2014,565,2481
 Roxbury,08/27/2014,1311,2482
 Roxbury,08/28/2014,1294,2483
 Roxbury,08/29/2014,1394,2484
 Roxbury,08/30/2014,1256,2485
 Roxbury,08/31/2014,1115,2486
 Roxbury,09/01/2014,1029,2487
 Roxbury,09/02/2014,1337,2488
 Roxbury,09/03/2014,1316,2489
 Roxbury,09/04/2014,1487,2490
 Roxbury,09/05/2014,1499,2491
 Roxbury,09/06/2014,1171,2492
 Roxbury,09/07/2014,1145,2493
 Roxbury,09/08/2014,1364,2494
 Roxbury,09/09/2014,1528,2495
 Roxbury,09/10/2014,1438,2496
 Roxbury,09/11/2014,1493,2497
 Roxbury,09/12/2014,1562,2498
 Roxbury,09/13/2014,1245,2499
 Roxbury,09/14/2014,1044,2500
 Roxbury,09/15/2014,1489,2501
 Roxbury,09/16/2014,1357,2502
 East Boston,10/31/2014,161,2503
 East Boston,11/01/2014,107,2504
 East Boston,11/02/2014,86,2505
 Roslindale,10/27/2014,473,2506
 Roslindale,10/28/2014,463,2507
 Roslindale,10/29/2014,480,2508
 Roslindale,10/30/2014,420,2509
 Roslindale,10/31/2014,512,2510
 Roslindale,11/01/2014,322,2511
 Roslindale,11/02/2014,255,2512
 Roxbury,10/27/2014,1474,2513
 Roxbury,10/28/2014,1487,2514
 Roxbury,10/29/2014,1462,2515
 Roxbury,10/30/2014,1454,2516
 Roxbury,10/31/2014,1565,2517
 Roxbury,11/01/2014,1059,2518
 Roxbury,11/02/2014,940,2519
 Charlestown,11/03/2014,35,2520
 Charlestown,11/04/2014,37,2521
 Charlestown,11/05/2014,36,2522
 Charlestown,11/06/2014,28,2523
 Charlestown,11/07/2014,38,2524
 Charlestown,11/08/2014,13,2525
 Charlestown,11/09/2014,12,2526
 Dorchester,11/03/2014,517,2527
 Dorchester,11/04/2014,533,2528
 Dorchester,11/05/2014,529,2529
 Dorchester,11/06/2014,454,2530
 Dorchester,11/07/2014,527,2531
 Dorchester,11/08/2014,457,2532
 Dorchester,11/09/2014,335,2533
 Downtown Boston,11/03/2014,374,2534
 Downtown Boston,11/04/2014,456,2535
 Downtown Boston,11/05/2014,459,2536
 Downtown Boston,11/06/2014,327,2537
 Downtown Boston,11/07/2014,441,2538
 Downtown Boston,11/08/2014,490,2539
 Downtown Boston,11/09/2014,424,2540
 East Boston,11/03/2014,172,2541
 East Boston,11/04/2014,161,2542
 East Boston,11/05/2014,190,2543
 East Boston,11/06/2014,159,2544
 East Boston,11/07/2014,176,2545
 East Boston,11/08/2014,148,2546
 East Boston,11/09/2014,119,2547
 Roslindale,11/03/2014,473,2548
 Roslindale,11/04/2014,449,2549
 Roslindale,11/05/2014,445,2550
 Roslindale,11/06/2014,429,2551
 Roslindale,11/07/2014,469,2552
 Roslindale,11/08/2014,386,2553
 Roslindale,11/09/2014,280,2554
 Roxbury,11/03/2014,1410,2555
 Roxbury,11/04/2014,1331,2556
 Roxbury,11/05/2014,1392,2557
 Roxbury,11/06/2014,1355,2558
 Roxbury,11/07/2014,1406,2559
 Roxbury,11/08/2014,1074,2560
 Roxbury,11/09/2014,937,2561
 Charlestown,12/22/2014,26,2562
 Charlestown,12/23/2014,16,2563
 Charlestown,12/24/2014,16,2564
 Charlestown,12/25/2014,12,2565
 Charlestown,12/26/2014,10,2566
 Charlestown,12/27/2014,16,2567
 Charlestown,12/28/2014,9,2568
 City Hall Truck,12/22/2014,0,2569
 City Hall Truck,12/23/2014,0,2570
 City Hall Truck,12/24/2014,0,2571
 City Hall Truck,12/25/2014,0,2572
 City Hall Truck,12/26/2014,0,2573
 City Hall Truck,12/27/2014,0,2574
 City Hall Truck,12/28/2014,0,2575
 Dorchester,12/22/2014,441,2576
 Dorchester,12/23/2014,524,2577
 Dorchester,12/24/2014,525,2578
 Dorchester,12/25/2014,342,2579
 Dorchester,12/26/2014,565,2580
 Dorchester,12/27/2014,517,2581
 Dorchester,12/28/2014,418,2582
 Downtown Boston,12/22/2014,303,2583
 Downtown Boston,12/23/2014,260,2584
 Downtown Boston,12/24/2014,203,2585
 Downtown Boston,12/25/2014,153,2586
 Downtown Boston,12/26/2014,355,2587
 Downtown Boston,12/27/2014,497,2588
 Downtown Boston,12/28/2014,288,2589
 East Boston,12/22/2014,171,2590
 East Boston,12/23/2014,158,2591
 East Boston,12/24/2014,145,2592
 East Boston,12/25/2014,86,2593
 East Boston,12/26/2014,141,2594
 East Boston,12/27/2014,127,2595
 East Boston,12/28/2014,133,2596
 Parks,12/22/2014,184,2597
 Parks,12/23/2014,313,2598
 Parks,12/24/2014,359,2599
 Parks,12/25/2014,335,2600
 Parks,12/26/2014,551,2601
 Parks,12/27/2014,657,2602
 Parks,12/28/2014,391,2603
 Roslindale,12/22/2014,429,2604
 Roslindale,12/23/2014,400,2605
 Roslindale,12/24/2014,356,2606
 Roslindale,12/25/2014,207,2607
 Roslindale,12/26/2014,356,2608
 Roslindale,12/27/2014,305,2609
 Roslindale,12/28/2014,241,2610
 Roxbury,12/22/2014,1006,2611
 Roxbury,12/23/2014,998,2612
 Roxbury,12/24/2014,875,2613
 Roxbury,12/25/2014,665,2614
 Roxbury,12/26/2014,794,2615
 Roxbury,12/27/2014,829,2616
 Roxbury,12/28/2014,760,2617
 Charlestown,12/29/2014,13,2618
 Charlestown,12/30/2014,0,2619
 Charlestown,12/31/2014,0,2620
 Charlestown,01/01/2015,0,2621
 Charlestown,01/02/2015,0,2622
 Charlestown,01/03/2015,0,2623
 Charlestown,01/04/2015,0,2624
 City Hall Truck,12/29/2014,0,2625
 City Hall Truck,12/30/2014,0,2626
 City Hall Truck,12/31/2014,0,2627
 City Hall Truck,01/01/2015,0,2628
 City Hall Truck,01/02/2015,0,2629
 City Hall Truck,01/03/2015,0,2630
 City Hall Truck,01/04/2015,0,2631
 Dorchester,12/29/2014,497,2632
 Dorchester,12/30/2014,518,2633
 Dorchester,12/31/2014,587,2634
 Dorchester,01/01/2015,433,2635
 Dorchester,01/02/2015,539,2636
 Dorchester,01/03/2015,490,2637
 Dorchester,01/04/2015,414,2638
 Downtown Boston,12/29/2014,401,2639
 Downtown Boston,12/30/2014,322,2640
 Downtown Boston,12/31/2014,466,2641
 Downtown Boston,01/01/2015,281,2642
 Downtown Boston,01/02/2015,344,2643
 Downtown Boston,01/03/2015,246,2644
 Downtown Boston,01/04/2015,160,2645
 East Boston,12/29/2014,141,2646
 East Boston,12/30/2014,120,2647
 East Boston,12/31/2014,147,2648
 East Boston,01/01/2015,94,2649
 East Boston,01/02/2015,112,2650
 East Boston,01/03/2015,111,2651
 East Boston,01/04/2015,107,2652
 Parks,12/29/2014,540,2653
 Parks,12/30/2014,446,2654
 Parks,12/31/2014,940,2655
 Parks,01/01/2015,429,2656
 Parks,01/02/2015,441,2657
 Parks,01/03/2015,400,2658
 Parks,01/04/2015,264,2659
 Roslindale,12/29/2014,346,2660
 Roslindale,12/30/2014,381,2661
 Roslindale,12/31/2014,340,2662
 Roslindale,01/01/2015,205,2663
 Roslindale,01/02/2015,383,2664
 Roslindale,01/03/2015,291,2665
 Roslindale,01/04/2015,228,2666
 Roxbury,12/29/2014,826,2667
 Roxbury,12/30/2014,854,2668
 Roxbury,12/31/2014,945,2669
 Roxbury,01/01/2015,695,2670
 Roxbury,01/02/2015,929,2671
 Roxbury,01/03/2015,769,2672
 Roxbury,01/04/2015,660,2673
 Charlestown,01/05/2015,0,2674
 Charlestown,01/06/2015,0,2675
 Charlestown,01/07/2015,0,2676
 Charlestown,01/08/2015,0,2677
 Charlestown,01/09/2015,0,2678
 Charlestown,01/10/2015,0,2679
 Charlestown,01/11/2015,0,2680
 City Hall Truck,01/05/2015,0,2681
 City Hall Truck,01/06/2015,0,2682
 City Hall Truck,01/07/2015,0,2683
 City Hall Truck,01/08/2015,0,2684
 City Hall Truck,01/09/2015,0,2685
 City Hall Truck,01/10/2015,0,2686
 City Hall Truck,01/11/2015,0,2687
 Dorchester,01/05/2015,490,2688
 Dorchester,01/06/2015,483,2689
 Dorchester,01/07/2015,446,2690
 Dorchester,01/08/2015,271,2691
 Dorchester,01/09/2015,404,2692
 Dorchester,01/10/2015,354,2693
 Dorchester,01/11/2015,264,2694
 Downtown Boston,01/05/2015,269,2695
 Downtown Boston,01/06/2015,223,2696
 Downtown Boston,01/07/2015,230,2697
 Downtown Boston,01/08/2015,217,2698
 Downtown Boston,01/09/2015,250,2699
 Downtown Boston,01/10/2015,206,2700
 Downtown Boston,01/11/2015,153,2701
 East Boston,01/05/2015,135,2702
 East Boston,01/06/2015,143,2703
 East Boston,01/07/2015,125,2704
 East Boston,01/08/2015,109,2705
 East Boston,01/09/2015,138,2706
 East Boston,01/10/2015,113,2707
 East Boston,01/11/2015,132,2708
 Parks,01/05/2015,328,2709
 Parks,01/06/2015,337,2710
 Parks,01/07/2015,341,2711
 Parks,01/08/2015,296,2712
 Parks,01/09/2015,349,2713
 Parks,01/10/2015,367,2714
 Parks,01/11/2015,347,2715
 Roslindale,01/05/2015,383,2716
 Roslindale,01/06/2015,355,2717
 East Boston,07/11/2015,195,2718
 East Boston,07/13/2015,176,2719
 Charlestown,07/09/2015,23,2720
 City Hall Truck,07/08/2015,35,2721
 East Boston,07/15/2015,167,2722
 East Boston,07/14/2015,171,2723
 East Boston,07/12/2015,201,2724
 Charlestown,07/06/2015,19,2725
 East Boston,07/09/2015,191,2726
 East Boston,07/06/2015,164,2727
 City Hall Truck,07/09/2015,30,2728
 City Hall Truck,07/11/2015,0,2729
 City Hall Truck,07/18/2015,83,2730
 City Hall Truck,07/13/2015,0,2731
 City Hall Truck,07/14/2015,71,2732
 Charlestown,07/14/2015,24,2733
 East Boston,07/10/2015,173,2734
 City Hall Truck,07/06/2015,0,2735
 Charlestown,07/15/2015,25,2736
 East Boston,07/17/2015,201,2737
 City Hall Truck,07/07/2015,56,2738
 Charlestown,07/16/2015,24,2739
 Charlestown,07/13/2015,35,2740
 East Boston,07/07/2015,157,2741
 City Hall Truck,07/12/2015,0,2742
 East Boston,07/16/2015,168,2743
 East Boston,07/18/2015,213,2744
 Downtown Boston,07/08/2015,1512,2745
 Roxbury,07/15/2015,2447,2746
 City Hall Truck,07/15/2015,73,2747
 Charlestown,07/17/2015,28,2748
 Roxbury,07/16/2015,2504,2749
 City Hall Truck,07/16/2015,38,2750
 Parks,07/17/2015,1725,2751
 East Boston,07/08/2015,144,2752
 East Boston,07/05/2015,140,2753
 City Hall Truck,07/24/2015,27,2754
 City Hall Truck,07/30/2015,42,2755
 Charlestown,07/26/2015,18,2756
 Charlestown,07/21/2015,23,2757
 Roxbury,07/29/2015,2715,2758
 City Hall Truck,07/23/2015,20,2759
 Roslindale,07/27/2015,414,2760
 Roxbury,07/23/2015,2929,2761
 City Hall Truck,07/25/2015,54,2762
 Charlestown,08/01/2015,25,2763
 Dorchester,08/01/2015,409,2764
 City Hall Truck,07/31/2015,26,2765
 City Hall Truck,08/01/2015,14,2766
 Charlestown,07/22/2015,26,2767
 City Hall Truck,07/20/2015,0,2768
 Roxbury,07/26/2015,2164,2769
 City Hall Truck,07/29/2015,20,2770
 City Hall Truck,07/22/2015,20,2771
 Dorchester,07/27/2015,411,2772
 Dorchester,07/24/2015,489,2773
 Roxbury,07/20/2015,2711,2774
 City Hall Truck,07/27/2015,0,2775
 Dorchester,07/21/2015,406,2776
 City Hall Truck,07/21/2015,26,2777
 City Hall Truck,07/28/2015,37,2778
 City Hall Truck,08/04/2015,12,2779
 Roslindale,08/02/2015,298,2780
 Parks,08/08/2015,1166,2781
 Roslindale,08/04/2015,463,2782
 Dorchester,08/03/2015,483,2783
 Roxbury,08/06/2015,2741,2784
 East Boston,08/03/2015,195,2785
 Roslindale,08/05/2015,469,2786
 Dorchester,08/08/2015,435,2787
 City Hall Truck,08/06/2015,23,2788
 Parks,08/07/2015,1368,2789
 Charlestown,08/04/2015,34,2790
 East Boston,08/04/2015,201,2791
 Parks,08/06/2015,1309,2792
 Charlestown,08/06/2015,37,2793
 Downtown Boston,08/07/2015,1700,2794
 Dorchester,08/07/2015,518,2795
 Roslindale,08/08/2015,381,2796
 Downtown Boston,08/08/2015,1749,2797
 Downtown Boston,08/05/2015,1604,2798
 East Boston,08/07/2015,204,2799
 Charlestown,08/08/2015,14,2800
 East Boston,08/08/2015,161,2801
 Downtown Boston,08/02/2015,2079,2802
 Downtown Boston,08/06/2015,1526,2803
 Downtown Boston,08/04/2015,1396,2804
 Roslindale,08/06/2015,456,2805
 Roslindale,08/03/2015,503,2806
 Dorchester,08/06/2015,498,2807
 Parks,08/04/2015,1166,2808
 Parks,08/02/2015,1446,2809
 City Hall Truck,08/03/2015,40,2810
 Roxbury,08/08/2015,2843,2811
 Charlestown,08/07/2015,22,2812
 Parks,08/03/2015,1083,2813
 East Boston,08/02/2015,158,2814
 Roxbury,08/02/2015,2310,2815
 Dorchester,08/02/2015,406,2816
 City Hall Truck,08/02/2015,0,2817
 East Boston,08/05/2015,181,2818
 Dorchester,08/05/2015,504,2819
 East Boston,08/06/2015,170,2820
 Charlestown,08/03/2015,41,2821
 Downtown Boston,08/03/2015,1584,2822
 Parks,08/05/2015,1410,2823
 Roxbury,08/04/2015,2556,2824
 Roslindale,08/07/2015,484,2825
 Charlestown,08/02/2015,20,2826
 Roxbury,08/05/2015,2730,2827
 City Hall Truck,08/05/2015,21,2828
 Roxbury,08/03/2015,2678,2829
 Dorchester,08/04/2015,478,2830
 Roxbury,08/07/2015,2855,2831
 City Hall Truck,08/07/2015,21,2832
 Charlestown,08/05/2015,36,2833
 City Hall Truck,08/08/2015,23,2834
 Charlestown,08/22/2015,22,2835
 Downtown Boston,08/10/2015,1430,2836
 Roxbury,08/19/2015,2875,2837
 Charlestown,08/25/2015,26,2838
 Parks,08/14/2015,1231,2839
 Roxbury,08/25/2015,2997,2840
 Roslindale,08/27/2015,483,2841
 City Hall Truck,08/25/2015,16,2842
 Charlestown,08/23/2015,19,2843
 East Boston,08/28/2015,180,2844
 Roslindale,08/22/2015,397,2845
 East Boston,08/21/2015,184,2846
 Downtown Boston,08/09/2015,1495,2847
 East Boston,08/29/2015,147,2848
 City Hall Truck,08/20/2015,21,2849
 City Hall Truck,08/21/2015,32,2850
 Dorchester,08/29/2015,495,2851
 Roxbury,08/10/2015,3028,2852
 Charlestown,08/28/2015,43,2853
 City Hall Truck,08/26/2015,30,2854
 Dorchester,08/23/2015,279,2855
 Downtown Boston,08/17/2015,1487,2856
 Roxbury,08/15/2015,2719,2857
 City Hall Truck,08/10/2015,0,2858
 City Hall Truck,08/22/2015,40,2859
 Roslindale,08/17/2015,425,2860
 Parks,08/11/2015,664,2861
 City Hall Truck,08/17/2015,33,2862
 Roslindale,08/14/2015,543,2863
 East Boston,08/16/2015,150,2864
 Parks,08/25/2015,1058,2865
 City Hall Truck,08/19/2015,32,2866
 Roslindale,08/25/2015,489,2867
 Downtown Boston,08/24/2015,1031,2868
 City Hall Truck,08/15/2015,8,2869
 Parks,08/23/2015,696,2870
 Charlestown,08/16/2015,13,2871
 Dorchester,08/17/2015,493,2872
 East Boston,08/11/2015,190,2873
 Downtown Boston,08/15/2015,1535,2874
 Roslindale,08/12/2015,464,2875
 Downtown Boston,08/20/2015,1503,2876
